congress,rollnumber,date,yea_count,nay_count,bioname,icpsr,cast_code,state_abbrev,party_code,party_name,nominate_dim1,nominate_dim2
68,21,1923-12-18,76,0,"George, Walter Franklin",3536,2,GA,100,Democrat,-0.064,0.363
68,21,1923-12-18,76,0,"Gerry, Peter Goelet",3544,2,RI,100,Democrat,-0.187,-0.479
68,21,1923-12-18,76,0,"Glass, Carter",3625,2,VA,100,Democrat,-0.304,-0.349
68,21,1923-12-18,76,0,"Gooding, Frank Robert",3676,8,ID,200,Republican,0.411,0.459
68,21,1923-12-18,76,0,"Greene, Frank Lester",3789,1,VT,200,Republican,0.543,-0.334
68,21,1923-12-18,76,0,"Hale, Frederick",3919,1,ME,200,Republican,0.403,-0.41
68,21,1923-12-18,76,0,"Harreld, John William",4092,1,OK,200,Republican,0.465,0.464
68,21,1923-12-18,76,0,"Harris, William Julius",4120,2,GA,100,Democrat,-0.434,0.046
68,21,1923-12-18,76,0,"Harrison, Byron Patton (Pat)",4126,2,MS,100,Democrat,-0.483,-0.187
68,21,1923-12-18,76,0,"Heflin, James Thomas",4280,2,AL,100,Democrat,-0.451,0.041
68,21,1923-12-18,76,0,"Howell, Robert Beecher",4654,8,NE,200,Republican,0.228,0.956
68,21,1923-12-18,76,0,"Johnson, Hiram Warren",4962,8,CA,200,Republican,0.294,0.714
68,21,1923-12-18,76,0,"Johnson, Magnus",4980,8,MN,537,Farmer-Labor,0.17,0.838
68,21,1923-12-18,76,0,"Jones, Andrieus Aristieus",5023,2,NM,100,Democrat,-0.222,-0.092
68,21,1923-12-18,76,0,"Jones, Wesley Livsey",5065,8,WA,200,Republican,0.319,0.391
68,21,1923-12-18,76,0,"Kendrick, John Benjamin",5172,2,WY,100,Democrat,-0.034,-0.055
68,21,1923-12-18,76,0,"Keyes, Henry Wilder",5227,1,NH,200,Republican,0.389,-0.435
68,21,1923-12-18,76,0,"King, William Henry",5274,2,UT,100,Democrat,-0.224,-0.165
68,21,1923-12-18,76,0,"Ladd, Edwin Fremont",5393,8,ND,200,Republican,0.209,0.448
68,21,1923-12-18,76,0,"Lenroot, Irvine Luther",5607,1,WI,200,Republican,0.245,0.338
68,21,1923-12-18,76,0,"Lodge, Henry Cabot",5738,1,MA,200,Republican,0.568,-0.448
68,21,1923-12-18,76,0,"Mayfield, Earle Bradford",6109,2,TX,100,Democrat,-0.336,0.247
68,21,1923-12-18,76,0,"Mccormick, Joseph Medill",6181,9,IL,200,Republican,0.396,0.328
68,21,1923-12-18,76,0,"Mckellar, Kenneth Douglas",6293,2,TN,100,Democrat,-0.209,0.312
68,21,1923-12-18,76,0,"Mckinley, William Brown",6313,1,IL,200,Republican,0.493,0.063
68,21,1923-12-18,76,0,"Mclean, George Payne",6335,1,CT,200,Republican,0.496,-0.373
68,21,1923-12-18,76,0,"Mcnary, Charles Linza",6367,1,OR,200,Republican,0.276,0.277
68,21,1923-12-18,76,0,"Moses, George Higgins",6750,1,NH,200,Republican,0.709,-0.46
68,21,1923-12-18,76,0,"Neely, Matthew Mansfield",6856,2,WV,100,Democrat,-0.346,0.311
68,21,1923-12-18,76,0,"Norbeck, Peter",6954,8,SD,200,Republican,0.281,0.852
68,21,1923-12-18,76,0,"Norris, George William",6960,8,NE,200,Republican,0.134,0.991
68,21,1923-12-18,76,0,"Oddie, Tasker Lowndes",7023,1,NV,200,Republican,0.522,0.215
68,21,1923-12-18,76,0,"Overman, Lee Slater",7120,2,NC,100,Democrat,-0.411,-0.38
68,21,1923-12-18,76,0,"Owen, Robert Latham",7133,2,OK,100,Democrat,-0.228,0.078
68,21,1923-12-18,76,0,"Pepper, George Wharton",7334,1,PA,200,Republican,0.491,-0.653
68,21,1923-12-18,76,0,"Phipps, Lawrence Cowle",7422,1,CO,200,Republican,0.577,-0.321
68,21,1923-12-18,76,0,"Pittman, Key",7473,2,NV,100,Democrat,-0.269,-0.028
68,21,1923-12-18,76,0,"Ralston, Samuel Moffett",7697,2,IN,100,Democrat,-0.107,0.229
68,21,1923-12-18,76,0,"Ransdell, Joseph Eugene",7734,2,LA,100,Democrat,-0.211,-0.543
68,21,1923-12-18,76,0,"Reed, David Aiken",7782,1,PA,200,Republican,0.478,-0.81
68,21,1923-12-18,76,0,"Reed, James Alexander",7786,2,MO,100,Democrat,-0.19,0.298
68,21,1923-12-18,76,0,"Robinson, Joseph Taylor",7986,2,AR,100,Democrat,-0.425,-0.275
68,21,1923-12-18,76,0,"Sheppard, Morris",8446,2,TX,100,Democrat,-0.355,0.176
68,21,1923-12-18,76,0,"Shields, John Knight",8471,9,TN,100,Democrat,-0.156,0.06
68,21,1923-12-18,76,0,"Shipstead, Henrik",8476,8,MN,537,Farmer-Labor,0.21,0.978
68,21,1923-12-18,76,0,"Shortridge, Samuel Morgan",8487,1,CA,200,Republican,0.57,0.14
68,21,1923-12-18,76,0,"Simmons, Furnifold Mclendel",8514,2,NC,100,Democrat,-0.388,-0.38
68,21,1923-12-18,76,0,"Smith, Ellison Durant",8613,9,SC,100,Democrat,-0.298,-0.137
68,21,1923-12-18,76,0,"Smoot, Reed",8713,1,UT,200,Republican,0.514,-0.212
68,21,1923-12-18,76,0,"Spencer, Selden Palmer",8790,1,MO,200,Republican,0.363,-0.1
68,21,1923-12-18,76,0,"Stanfield, Robert Nelson",8834,1,OR,200,Republican,0.393,0.377
68,21,1923-12-18,76,0,"Stanley, Augustus Owsley",8838,2,KY,100,Democrat,-0.41,-0.318
68,21,1923-12-18,76,0,"Stephens, Hubert Durrett",8888,2,MS,100,Democrat,-0.558,-0.04
68,21,1923-12-18,76,0,"Sterling, Thomas",8902,1,SD,200,Republican,0.289,0.123
68,21,1923-12-18,76,0,"Swanson, Claude Augustus",9106,2,VA,100,Democrat,-0.38,-0.36
68,21,1923-12-18,76,0,"Trammell, Park",9456,9,FL,100,Democrat,-0.278,0.114
68,21,1923-12-18,76,0,"Underwood, Oscar Wilder",9560,2,AL,100,Democrat,-0.396,-0.636
68,21,1923-12-18,76,0,"Wadsworth, James Wolcott, Jr.",9705,1,NY,200,Republican,0.434,-0.15
68,21,1923-12-18,76,0,"Walsh, David Ignatius",9782,2,MA,100,Democrat,-0.11,0.108
68,21,1923-12-18,76,0,"Walsh, Thomas James",9788,2,MT,100,Democrat,-0.267,0.13
68,21,1923-12-18,76,0,"Warren, Francis Emroy",9842,1,WY,200,Republican,0.48,-0.29
68,21,1923-12-18,76,0,"Watson, James Eli",9875,1,IN,200,Republican,0.55,-0.044
68,21,1923-12-18,76,0,"Weller, Ovington Eugene",9936,1,MD,200,Republican,0.426,-0.092
68,21,1923-12-18,76,0,"Wheeler, Burton Kendall",9984,2,MT,100,Democrat,0.065,0.998
68,21,1923-12-18,76,0,"Willis, Frank Bartlett",10203,1,OH,200,Republican,0.411,0.273
68,22,1923-12-18,76,0,"Adams, Alva Blanchard",22,2,CO,100,Democrat,-0.064,0.228
68,22,1923-12-18,76,0,"Ashurst, Henry Fountain",273,2,AZ,100,Democrat,-0.231,0.211
68,22,1923-12-18,76,0,"Ball, Lewis Heisler",395,1,DE,200,Republican,0.59,-0.332
68,22,1923-12-18,76,0,"Bayard, Thomas Francis, Jr.",529,2,DE,100,Democrat,-0.259,-0.966
68,22,1923-12-18,76,0,"Borah, William Edgar",858,8,ID,200,Republican,0.191,0.704
68,22,1923-12-18,76,0,"Brandegee, Frank Bosworth",978,1,CT,200,Republican,0.778,-0.628
68,22,1923-12-18,76,0,"Brookhart, Smith Wildman",1070,8,IA,200,Republican,0.131,0.991
68,22,1923-12-18,76,0,"Broussard, Edwin Sidney",1091,2,LA,100,Democrat,-0.034,-0.413
68,22,1923-12-18,76,0,"Bruce, William Cabell",1157,1,MD,100,Democrat,-0.045,-0.677
68,22,1923-12-18,76,0,"Bursum, Holm Olaf",1312,1,NM,200,Republican,0.592,0.346
68,22,1923-12-18,76,0,"Cameron, Ralph Henry",1436,1,AZ,200,Republican,0.514,0.224
68,22,1923-12-18,76,0,"Capper, Arthur",1494,8,KS,200,Republican,0.262,0.55
68,22,1923-12-18,76,0,"Caraway, Thaddeus Horatius",1498,2,AR,100,Democrat,-0.425,0.055
68,22,1923-12-18,76,0,"Colt, Lebaron Bradford",1957,9,RI,200,Republican,0.426,-0.486
68,22,1923-12-18,76,0,"Copeland, Royal Samuel",2062,2,NY,100,Democrat,-0.028,0.029
68,22,1923-12-18,76,0,"Couzens, James",2095,1,MI,200,Republican,0.157,0.354
68,22,1923-12-18,76,0,"Cummins, Albert Baird",2252,8,IA,200,Republican,0.248,0.55
68,22,1923-12-18,76,0,"Curtis, Charles",2269,1,KS,200,Republican,0.433,0.248
68,22,1923-12-18,76,0,"Dale, Porter Hinman",2302,1,VT,200,Republican,0.431,0.048
68,22,1923-12-18,76,0,"Dial, Nathaniel Barksdale",2552,2,SC,100,Democrat,-0.455,-0.891
68,22,1923-12-18,76,0,"Dill, Clarence Cleveland",2595,2,WA,100,Democrat,-0.022,0.635
68,22,1923-12-18,76,0,"Edge, Walter Evans",2844,1,NJ,200,Republican,0.445,-0.691
68,22,1923-12-18,76,0,"Edwards, Edward Irving",2863,2,NJ,100,Democrat,-0.202,-0.979
68,22,1923-12-18,76,0,"Elkins, Davis",2898,1,WV,200,Republican,0.535,-0.135
68,22,1923-12-18,76,0,"Ernst, Richard Pretlow",2983,1,KY,200,Republican,0.539,-0.114
68,22,1923-12-18,76,0,"Fernald, Bert Manfred",3113,1,ME,200,Republican,0.577,-0.063
68,22,1923-12-18,76,0,"Ferris, Woodbridge Nathan",3120,2,MI,100,Democrat,-0.095,0.173
68,22,1923-12-18,76,0,"Fess, Simeon Davison",3124,1,OH,200,Republican,0.481,-0.029
68,22,1923-12-18,76,0,"Fletcher, Duncan Upshaw",3216,2,FL,100,Democrat,-0.365,-0.37
68,22,1923-12-18,76,0,"Frazier, Lynn Joseph",3347,8,ND,200,Republican,0.221,0.975
68,22,1923-12-18,76,0,"George, Walter Franklin",3536,2,GA,100,Democrat,-0.064,0.363
68,22,1923-12-18,76,0,"Gerry, Peter Goelet",3544,2,RI,100,Democrat,-0.187,-0.479
68,22,1923-12-18,76,0,"Glass, Carter",3625,2,VA,100,Democrat,-0.304,-0.349
68,22,1923-12-18,76,0,"Gooding, Frank Robert",3676,8,ID,200,Republican,0.411,0.459
68,22,1923-12-18,76,0,"Greene, Frank Lester",3789,1,VT,200,Republican,0.543,-0.334
68,22,1923-12-18,76,0,"Hale, Frederick",3919,1,ME,200,Republican,0.403,-0.41
68,22,1923-12-18,76,0,"Harreld, John William",4092,1,OK,200,Republican,0.465,0.464
68,22,1923-12-18,76,0,"Harris, William Julius",4120,2,GA,100,Democrat,-0.434,0.046
68,22,1923-12-18,76,0,"Harrison, Byron Patton (Pat)",4126,2,MS,100,Democrat,-0.483,-0.187
68,22,1923-12-18,76,0,"Heflin, James Thomas",4280,2,AL,100,Democrat,-0.451,0.041
68,22,1923-12-18,76,0,"Howell, Robert Beecher",4654,8,NE,200,Republican,0.228,0.956
68,22,1923-12-18,76,0,"Johnson, Hiram Warren",4962,8,CA,200,Republican,0.294,0.714
68,22,1923-12-18,76,0,"Johnson, Magnus",4980,8,MN,537,Farmer-Labor,0.17,0.838
68,22,1923-12-18,76,0,"Jones, Andrieus Aristieus",5023,2,NM,100,Democrat,-0.222,-0.092
68,22,1923-12-18,76,0,"Jones, Wesley Livsey",5065,8,WA,200,Republican,0.319,0.391
68,22,1923-12-18,76,0,"Kendrick, John Benjamin",5172,2,WY,100,Democrat,-0.034,-0.055
68,22,1923-12-18,76,0,"Keyes, Henry Wilder",5227,1,NH,200,Republican,0.389,-0.435
68,22,1923-12-18,76,0,"King, William Henry",5274,2,UT,100,Democrat,-0.224,-0.165
68,22,1923-12-18,76,0,"Ladd, Edwin Fremont",5393,8,ND,200,Republican,0.209,0.448
68,22,1923-12-18,76,0,"Lenroot, Irvine Luther",5607,1,WI,200,Republican,0.245,0.338
68,22,1923-12-18,76,0,"Lodge, Henry Cabot",5738,1,MA,200,Republican,0.568,-0.448
68,22,1923-12-18,76,0,"Mayfield, Earle Bradford",6109,2,TX,100,Democrat,-0.336,0.247
68,22,1923-12-18,76,0,"Mccormick, Joseph Medill",6181,9,IL,200,Republican,0.396,0.328
68,22,1923-12-18,76,0,"Mckellar, Kenneth Douglas",6293,2,TN,100,Democrat,-0.209,0.312
68,22,1923-12-18,76,0,"Mckinley, William Brown",6313,1,IL,200,Republican,0.493,0.063
68,22,1923-12-18,76,0,"Mclean, George Payne",6335,1,CT,200,Republican,0.496,-0.373
68,22,1923-12-18,76,0,"Mcnary, Charles Linza",6367,1,OR,200,Republican,0.276,0.277
68,22,1923-12-18,76,0,"Moses, George Higgins",6750,1,NH,200,Republican,0.709,-0.46
68,22,1923-12-18,76,0,"Neely, Matthew Mansfield",6856,2,WV,100,Democrat,-0.346,0.311
68,22,1923-12-18,76,0,"Norbeck, Peter",6954,8,SD,200,Republican,0.281,0.852
68,22,1923-12-18,76,0,"Norris, George William",6960,8,NE,200,Republican,0.134,0.991
68,22,1923-12-18,76,0,"Oddie, Tasker Lowndes",7023,1,NV,200,Republican,0.522,0.215
68,22,1923-12-18,76,0,"Overman, Lee Slater",7120,2,NC,100,Democrat,-0.411,-0.38
68,22,1923-12-18,76,0,"Owen, Robert Latham",7133,2,OK,100,Democrat,-0.228,0.078
68,22,1923-12-18,76,0,"Pepper, George Wharton",7334,1,PA,200,Republican,0.491,-0.653
68,22,1923-12-18,76,0,"Phipps, Lawrence Cowle",7422,1,CO,200,Republican,0.577,-0.321
68,22,1923-12-18,76,0,"Pittman, Key",7473,2,NV,100,Democrat,-0.269,-0.028
68,22,1923-12-18,76,0,"Ralston, Samuel Moffett",7697,2,IN,100,Democrat,-0.107,0.229
68,22,1923-12-18,76,0,"Ransdell, Joseph Eugene",7734,2,LA,100,Democrat,-0.211,-0.543
68,22,1923-12-18,76,0,"Reed, David Aiken",7782,1,PA,200,Republican,0.478,-0.81
68,22,1923-12-18,76,0,"Reed, James Alexander",7786,2,MO,100,Democrat,-0.19,0.298
68,22,1923-12-18,76,0,"Robinson, Joseph Taylor",7986,2,AR,100,Democrat,-0.425,-0.275
68,22,1923-12-18,76,0,"Sheppard, Morris",8446,2,TX,100,Democrat,-0.355,0.176
68,22,1923-12-18,76,0,"Shields, John Knight",8471,9,TN,100,Democrat,-0.156,0.06
68,22,1923-12-18,76,0,"Shipstead, Henrik",8476,8,MN,537,Farmer-Labor,0.21,0.978
68,22,1923-12-18,76,0,"Shortridge, Samuel Morgan",8487,1,CA,200,Republican,0.57,0.14
68,22,1923-12-18,76,0,"Simmons, Furnifold Mclendel",8514,2,NC,100,Democrat,-0.388,-0.38
68,22,1923-12-18,76,0,"Smith, Ellison Durant",8613,9,SC,100,Democrat,-0.298,-0.137
68,22,1923-12-18,76,0,"Smoot, Reed",8713,1,UT,200,Republican,0.514,-0.212
68,22,1923-12-18,76,0,"Spencer, Selden Palmer",8790,1,MO,200,Republican,0.363,-0.1
68,22,1923-12-18,76,0,"Stanfield, Robert Nelson",8834,1,OR,200,Republican,0.393,0.377
68,22,1923-12-18,76,0,"Stanley, Augustus Owsley",8838,2,KY,100,Democrat,-0.41,-0.318
68,22,1923-12-18,76,0,"Stephens, Hubert Durrett",8888,2,MS,100,Democrat,-0.558,-0.04
68,22,1923-12-18,76,0,"Sterling, Thomas",8902,1,SD,200,Republican,0.289,0.123
68,22,1923-12-18,76,0,"Swanson, Claude Augustus",9106,2,VA,100,Democrat,-0.38,-0.36
68,22,1923-12-18,76,0,"Trammell, Park",9456,9,FL,100,Democrat,-0.278,0.114
68,22,1923-12-18,76,0,"Underwood, Oscar Wilder",9560,2,AL,100,Democrat,-0.396,-0.636
68,22,1923-12-18,76,0,"Wadsworth, James Wolcott, Jr.",9705,1,NY,200,Republican,0.434,-0.15
68,22,1923-12-18,76,0,"Walsh, David Ignatius",9782,2,MA,100,Democrat,-0.11,0.108
68,22,1923-12-18,76,0,"Walsh, Thomas James",9788,2,MT,100,Democrat,-0.267,0.13
68,22,1923-12-18,76,0,"Warren, Francis Emroy",9842,1,WY,200,Republican,0.48,-0.29
68,22,1923-12-18,76,0,"Watson, James Eli",9875,1,IN,200,Republican,0.55,-0.044
68,22,1923-12-18,76,0,"Weller, Ovington Eugene",9936,1,MD,200,Republican,0.426,-0.092
68,22,1923-12-18,76,0,"Wheeler, Burton Kendall",9984,2,MT,100,Democrat,0.065,0.998
68,22,1923-12-18,76,0,"Willis, Frank Bartlett",10203,1,OH,200,Republican,0.411,0.273
68,23,1923-12-18,74,0,"Adams, Alva Blanchard",22,2,CO,100,Democrat,-0.064,0.228
68,23,1923-12-18,74,0,"Ashurst, Henry Fountain",273,2,AZ,100,Democrat,-0.231,0.211
68,23,1923-12-18,74,0,"Ball, Lewis Heisler",395,1,DE,200,Republican,0.59,-0.332
68,23,1923-12-18,74,0,"Bayard, Thomas Francis, Jr.",529,2,DE,100,Democrat,-0.259,-0.966
68,23,1923-12-18,74,0,"Borah, William Edgar",858,8,ID,200,Republican,0.191,0.704
68,23,1923-12-18,74,0,"Brandegee, Frank Bosworth",978,1,CT,200,Republican,0.778,-0.628
68,23,1923-12-18,74,0,"Brookhart, Smith Wildman",1070,8,IA,200,Republican,0.131,0.991
68,23,1923-12-18,74,0,"Broussard, Edwin Sidney",1091,2,LA,100,Democrat,-0.034,-0.413
68,23,1923-12-18,74,0,"Bruce, William Cabell",1157,1,MD,100,Democrat,-0.045,-0.677
68,23,1923-12-18,74,0,"Bursum, Holm Olaf",1312,1,NM,200,Republican,0.592,0.346
68,23,1923-12-18,74,0,"Cameron, Ralph Henry",1436,1,AZ,200,Republican,0.514,0.224
68,23,1923-12-18,74,0,"Capper, Arthur",1494,8,KS,200,Republican,0.262,0.55
68,23,1923-12-18,74,0,"Caraway, Thaddeus Horatius",1498,2,AR,100,Democrat,-0.425,0.055
68,23,1923-12-18,74,0,"Colt, Lebaron Bradford",1957,9,RI,200,Republican,0.426,-0.486
68,23,1923-12-18,74,0,"Copeland, Royal Samuel",2062,2,NY,100,Democrat,-0.028,0.029
68,23,1923-12-18,74,0,"Couzens, James",2095,1,MI,200,Republican,0.157,0.354
68,23,1923-12-18,74,0,"Cummins, Albert Baird",2252,8,IA,200,Republican,0.248,0.55
68,23,1923-12-18,74,0,"Curtis, Charles",2269,1,KS,200,Republican,0.433,0.248
68,23,1923-12-18,74,0,"Dale, Porter Hinman",2302,1,VT,200,Republican,0.431,0.048
68,23,1923-12-18,74,0,"Dial, Nathaniel Barksdale",2552,2,SC,100,Democrat,-0.455,-0.891
68,23,1923-12-18,74,0,"Dill, Clarence Cleveland",2595,2,WA,100,Democrat,-0.022,0.635
68,23,1923-12-18,74,0,"Edge, Walter Evans",2844,8,NJ,200,Republican,0.445,-0.691
68,23,1923-12-18,74,0,"Edwards, Edward Irving",2863,2,NJ,100,Democrat,-0.202,-0.979
68,23,1923-12-18,74,0,"Elkins, Davis",2898,1,WV,200,Republican,0.535,-0.135
68,23,1923-12-18,74,0,"Ernst, Richard Pretlow",2983,1,KY,200,Republican,0.539,-0.114
68,23,1923-12-18,74,0,"Fernald, Bert Manfred",3113,1,ME,200,Republican,0.577,-0.063
68,23,1923-12-18,74,0,"Ferris, Woodbridge Nathan",3120,2,MI,100,Democrat,-0.095,0.173
68,23,1923-12-18,74,0,"Fess, Simeon Davison",3124,1,OH,200,Republican,0.481,-0.029
68,23,1923-12-18,74,0,"Fletcher, Duncan Upshaw",3216,2,FL,100,Democrat,-0.365,-0.37
68,23,1923-12-18,74,0,"Frazier, Lynn Joseph",3347,8,ND,200,Republican,0.221,0.975
68,23,1923-12-18,74,0,"George, Walter Franklin",3536,2,GA,100,Democrat,-0.064,0.363
68,23,1923-12-18,74,0,"Gerry, Peter Goelet",3544,2,RI,100,Democrat,-0.187,-0.479
68,23,1923-12-18,74,0,"Glass, Carter",3625,2,VA,100,Democrat,-0.304,-0.349
68,23,1923-12-18,74,0,"Gooding, Frank Robert",3676,8,ID,200,Republican,0.411,0.459
68,23,1923-12-18,74,0,"Greene, Frank Lester",3789,1,VT,200,Republican,0.543,-0.334
68,23,1923-12-18,74,0,"Hale, Frederick",3919,1,ME,200,Republican,0.403,-0.41
68,23,1923-12-18,74,0,"Harreld, John William",4092,1,OK,200,Republican,0.465,0.464
68,23,1923-12-18,74,0,"Harris, William Julius",4120,2,GA,100,Democrat,-0.434,0.046
68,23,1923-12-18,74,0,"Harrison, Byron Patton (Pat)",4126,2,MS,100,Democrat,-0.483,-0.187
68,23,1923-12-18,74,0,"Heflin, James Thomas",4280,2,AL,100,Democrat,-0.451,0.041
68,23,1923-12-18,74,0,"Howell, Robert Beecher",4654,8,NE,200,Republican,0.228,0.956
68,23,1923-12-18,74,0,"Johnson, Hiram Warren",4962,8,CA,200,Republican,0.294,0.714
68,23,1923-12-18,74,0,"Johnson, Magnus",4980,8,MN,537,Farmer-Labor,0.17,0.838
68,23,1923-12-18,74,0,"Jones, Andrieus Aristieus",5023,2,NM,100,Democrat,-0.222,-0.092
68,23,1923-12-18,74,0,"Jones, Wesley Livsey",5065,8,WA,200,Republican,0.319,0.391
68,23,1923-12-18,74,0,"Kendrick, John Benjamin",5172,2,WY,100,Democrat,-0.034,-0.055
68,23,1923-12-18,74,0,"Keyes, Henry Wilder",5227,1,NH,200,Republican,0.389,-0.435
68,23,1923-12-18,74,0,"King, William Henry",5274,2,UT,100,Democrat,-0.224,-0.165
68,23,1923-12-18,74,0,"Ladd, Edwin Fremont",5393,8,ND,200,Republican,0.209,0.448
68,23,1923-12-18,74,0,"Lenroot, Irvine Luther",5607,1,WI,200,Republican,0.245,0.338
68,23,1923-12-18,74,0,"Lodge, Henry Cabot",5738,1,MA,200,Republican,0.568,-0.448
68,23,1923-12-18,74,0,"Mayfield, Earle Bradford",6109,2,TX,100,Democrat,-0.336,0.247
68,23,1923-12-18,74,0,"Mccormick, Joseph Medill",6181,9,IL,200,Republican,0.396,0.328
68,23,1923-12-18,74,0,"Mckellar, Kenneth Douglas",6293,2,TN,100,Democrat,-0.209,0.312
68,23,1923-12-18,74,0,"Mckinley, William Brown",6313,1,IL,200,Republican,0.493,0.063
68,23,1923-12-18,74,0,"Mclean, George Payne",6335,1,CT,200,Republican,0.496,-0.373
68,23,1923-12-18,74,0,"Mcnary, Charles Linza",6367,1,OR,200,Republican,0.276,0.277
68,23,1923-12-18,74,0,"Moses, George Higgins",6750,1,NH,200,Republican,0.709,-0.46
68,23,1923-12-18,74,0,"Neely, Matthew Mansfield",6856,2,WV,100,Democrat,-0.346,0.311
68,23,1923-12-18,74,0,"Norbeck, Peter",6954,8,SD,200,Republican,0.281,0.852
68,23,1923-12-18,74,0,"Norris, George William",6960,8,NE,200,Republican,0.134,0.991
68,23,1923-12-18,74,0,"Oddie, Tasker Lowndes",7023,1,NV,200,Republican,0.522,0.215
68,23,1923-12-18,74,0,"Overman, Lee Slater",7120,2,NC,100,Democrat,-0.411,-0.38
68,23,1923-12-18,74,0,"Owen, Robert Latham",7133,2,OK,100,Democrat,-0.228,0.078
68,23,1923-12-18,74,0,"Pepper, George Wharton",7334,1,PA,200,Republican,0.491,-0.653
68,23,1923-12-18,74,0,"Phipps, Lawrence Cowle",7422,1,CO,200,Republican,0.577,-0.321
68,23,1923-12-18,74,0,"Pittman, Key",7473,2,NV,100,Democrat,-0.269,-0.028
68,23,1923-12-18,74,0,"Ralston, Samuel Moffett",7697,2,IN,100,Democrat,-0.107,0.229
68,23,1923-12-18,74,0,"Ransdell, Joseph Eugene",7734,2,LA,100,Democrat,-0.211,-0.543
68,23,1923-12-18,74,0,"Reed, David Aiken",7782,1,PA,200,Republican,0.478,-0.81
68,23,1923-12-18,74,0,"Reed, James Alexander",7786,2,MO,100,Democrat,-0.19,0.298
68,23,1923-12-18,74,0,"Robinson, Joseph Taylor",7986,2,AR,100,Democrat,-0.425,-0.275
68,23,1923-12-18,74,0,"Sheppard, Morris",8446,2,TX,100,Democrat,-0.355,0.176
68,23,1923-12-18,74,0,"Shields, John Knight",8471,9,TN,100,Democrat,-0.156,0.06
68,23,1923-12-18,74,0,"Shipstead, Henrik",8476,8,MN,537,Farmer-Labor,0.21,0.978
68,23,1923-12-18,74,0,"Shortridge, Samuel Morgan",8487,1,CA,200,Republican,0.57,0.14
68,23,1923-12-18,74,0,"Simmons, Furnifold Mclendel",8514,2,NC,100,Democrat,-0.388,-0.38
68,23,1923-12-18,74,0,"Smith, Ellison Durant",8613,9,SC,100,Democrat,-0.298,-0.137
68,23,1923-12-18,74,0,"Smoot, Reed",8713,1,UT,200,Republican,0.514,-0.212
68,23,1923-12-18,74,0,"Spencer, Selden Palmer",8790,1,MO,200,Republican,0.363,-0.1
68,23,1923-12-18,74,0,"Stanfield, Robert Nelson",8834,1,OR,200,Republican,0.393,0.377
68,23,1923-12-18,74,0,"Stanley, Augustus Owsley",8838,2,KY,100,Democrat,-0.41,-0.318
68,23,1923-12-18,74,0,"Stephens, Hubert Durrett",8888,2,MS,100,Democrat,-0.558,-0.04
68,23,1923-12-18,74,0,"Sterling, Thomas",8902,1,SD,200,Republican,0.289,0.123
68,23,1923-12-18,74,0,"Swanson, Claude Augustus",9106,2,VA,100,Democrat,-0.38,-0.36
68,23,1923-12-18,74,0,"Trammell, Park",9456,9,FL,100,Democrat,-0.278,0.114
68,23,1923-12-18,74,0,"Underwood, Oscar Wilder",9560,2,AL,100,Democrat,-0.396,-0.636
68,23,1923-12-18,74,0,"Wadsworth, James Wolcott, Jr.",9705,1,NY,200,Republican,0.434,-0.15
68,23,1923-12-18,74,0,"Walsh, David Ignatius",9782,2,MA,100,Democrat,-0.11,0.108
68,23,1923-12-18,74,0,"Walsh, Thomas James",9788,2,MT,100,Democrat,-0.267,0.13
68,23,1923-12-18,74,0,"Warren, Francis Emroy",9842,1,WY,200,Republican,0.48,-0.29
68,23,1923-12-18,74,0,"Watson, James Eli",9875,1,IN,200,Republican,0.55,-0.044
68,23,1923-12-18,74,0,"Weller, Ovington Eugene",9936,1,MD,200,Republican,0.426,-0.092
68,23,1923-12-18,74,0,"Wheeler, Burton Kendall",9984,2,MT,100,Democrat,0.065,0.998
68,23,1923-12-18,74,0,"Willis, Frank Bartlett",10203,8,OH,200,Republican,0.411,0.273
68,24,1923-12-18,75,0,"Adams, Alva Blanchard",22,2,CO,100,Democrat,-0.064,0.228
68,24,1923-12-18,75,0,"Ashurst, Henry Fountain",273,2,AZ,100,Democrat,-0.231,0.211
68,24,1923-12-18,75,0,"Ball, Lewis Heisler",395,1,DE,200,Republican,0.59,-0.332
68,24,1923-12-18,75,0,"Bayard, Thomas Francis, Jr.",529,2,DE,100,Democrat,-0.259,-0.966
68,24,1923-12-18,75,0,"Borah, William Edgar",858,8,ID,200,Republican,0.191,0.704
68,24,1923-12-18,75,0,"Brandegee, Frank Bosworth",978,1,CT,200,Republican,0.778,-0.628
68,24,1923-12-18,75,0,"Brookhart, Smith Wildman",1070,8,IA,200,Republican,0.131,0.991
68,24,1923-12-18,75,0,"Broussard, Edwin Sidney",1091,2,LA,100,Democrat,-0.034,-0.413
68,24,1923-12-18,75,0,"Bruce, William Cabell",1157,1,MD,100,Democrat,-0.045,-0.677
68,24,1923-12-18,75,0,"Bursum, Holm Olaf",1312,1,NM,200,Republican,0.592,0.346
68,24,1923-12-18,75,0,"Cameron, Ralph Henry",1436,1,AZ,200,Republican,0.514,0.224
68,24,1923-12-18,75,0,"Capper, Arthur",1494,8,KS,200,Republican,0.262,0.55
68,24,1923-12-18,75,0,"Caraway, Thaddeus Horatius",1498,2,AR,100,Democrat,-0.425,0.055
68,24,1923-12-18,75,0,"Colt, Lebaron Bradford",1957,9,RI,200,Republican,0.426,-0.486
